transaction_id,customer_id,merchant,category,purchase_amount,installment_count,installment_amount,purchase_date,final_due_date,status,credit_score,risk_score,late_fee,default_flag
T001238,C9623,BestBuy,Electronics,588.68,3,196.23,2023-10-19,2024-01-17,paid,613,23.66,0.0,0
T001239,C9896,BestBuy,Home,2032.91,6,338.82,2023-07-22,2024-01-18,ongoing,596,25.8,0.0,0
T001240,C9173,Nike,Grocery,3695.98,6,616.0,2023-01-24,2023-07-23,ongoing,463,37.08,0.0,0
T001241,C3632,Amazon,Office,3530.16,6,588.36,2023-12-17,2024-06-14,paid,796,4.93,0.0,0
T001242,C5494,Apple Store,Fashion,2128.07,4,532.02,2023-11-07,2024-03-06,late,315,55.28,45.15,0
T001243,C9056,eBay,Automotive,1748.96,4,437.24,2023-07-27,2023-11-24,ongoing,643,21.06,0.0,0
T001244,C8511,AliExpress,Home,2003.12,4,500.78,2023-10-07,2024-02-04,paid,377,46.68,0.0,0
T001245,C2828,IKEA,Beauty,1339.77,4,334.94,2023-07-24,2023-11-21,ongoing,645,21.0,0.0,0
T001246,C5805,Adidas,Office,1046.53,3,348.84,2023-06-01,2023-08-30,paid,371,49.54,0.0,0
T001247,C1806,eBay,Home,2428.12,12,202.34,2023-01-26,2024-01-21,ongoing,569,27.2,0.0,0
T001248,C8486,Walmart,Electronics,1360.96,3,453.65,2023-07-13,2023-10-11,late,586,26.42,28.68,0
T001249,C9202,Target,Beauty,1455.12,3,485.04,2023-12-02,2024-03-01,ongoing,365,50.33,0.0,0
T001250,C2868,AliExpress,Electronics,3292.36,4,823.09,2023-08-26,2023-12-24,paid,367,46.99,0.0,0
T001251,C8878,Apple Store,Books,4843.47,6,807.24,2023-11-17,2024-05-15,ongoing,492,36.68,0.0,0
T001252,C6690,eBay,Grocery,3028.1,4,757.02,2023-03-16,2023-07-14,ongoing,354,50.06,0.0,0
T001253,C8827,Apple Store,Fashion,407.97,3,135.99,2023-06-12,2023-09-10,ongoing,678,17.92,0.0,0
T001254,C6429,Nike,Office,401.03,6,66.84,2023-10-26,2024-04-23,ongoing,467,37.7,0.0,0
T001255,C4564,AliExpress,Beauty,4758.33,4,1189.58,2023-01-29,2023-05-29,ongoing,708,13.46,0.0,0
T001256,C2389,Amazon,Grocery,1504.02,12,125.34,2023-06-14,2024-06-08,ongoing,807,5.04,0.0,0
T001257,C8274,IKEA,Sports,483.03,12,40.25,2023-12-03,2024-11-27,paid,836,0.26,0.0,0
T001258,C1824,Apple Store,Electronics,3005.25,4,751.31,2023-07-05,2023-11-02,paid,401,44.58,0.0,0
T001259,C3265,BestBuy,Books,3127.65,4,781.91,2023-02-23,2023-06-23,ongoing,721,11.65,0.0,0
T001260,C1936,eBay,Electronics,3251.31,6,541.88,2023-10-22,2024-04-19,paid,777,5.33,0.0,0
T001261,C7402,BestBuy,Home,1355.33,3,451.78,2023-02-11,2023-05-12,ongoing,419,44.98,0.0,0
T001262,C4845,Apple Store,Automotive,100.18,4,25.04,2023-10-12,2024-02-09,ongoing,590,25.73,0.0,0
T001263,C2796,eBay,Books,4825.95,4,1206.49,2023-05-18,2023-09-15,ongoing,787,8.18,0.0,0
T001264,C9245,Amazon,Books,1273.19,12,106.1,2023-07-06,2024-06-30,paid,460,37.56,0.0,0
T001265,C8214,Target,Fashion,3388.23,3,1129.41,2023-07-23,2023-10-21,ongoing,377,47.65,0.0,0
T001266,C1726,Target,Office,3540.48,6,590.08,2023-02-11,2023-08-10,defaulted,337,50.1,0.0,1
T001267,C3736,Nike,Sports,3059.79,6,509.96,2023-12-16,2024-06-13,ongoing,693,16.86,0.0,0
T001268,C2913,Walmart,Sports,1581.71,4,395.43,2023-10-15,2024-02-12,ongoing,740,12.13,0.0,0
T001269,C8657,Target,Fashion,1373.7,3,457.9,2023-01-26,2023-04-26,ongoing,839,0.0,0.0,0
T001270,C3466,Walmart,Electronics,2998.4,18,166.58,2023-02-25,2024-08-18,late,761,10.55,43.37,0
T001271,C8312,eBay,Health,4333.83,4,1083.46,2023-09-10,2024-01-08,paid,593,24.48,0.0,0
T001272,C9194,Target,Grocery,4735.0,6,789.17,2023-05-02,2023-10-29,paid,699,15.55,0.0,0
T001273,C8906,Apple Store,Health,551.88,3,183.96,2023-04-16,2023-07-15,late,391,47.84,8.39,0
T001274,C5876,Amazon,Home,795.27,4,198.82,2023-05-10,2023-09-07,late,305,56.03,29.53,0
T001275,C8287,Apple Store,Sports,4725.06,4,1181.27,2023-12-03,2024-04-01,paid,570,29.83,0.0,0
T001276,C1892,Apple Store,Office,3689.26,3,1229.75,2023-06-07,2023-09-05,ongoing,398,44.57,0.0,0
T001277,C5675,Walmart,Automotive,4417.89,3,1472.63,2023-08-19,2023-11-17,late,825,0.92,38.27,0
T001278,C2933,Adidas,Electronics,1033.1,12,86.09,2023-11-04,2024-10-29,ongoing,493,34.45,0.0,0
T001279,C2380,Adidas,Office,2948.24,3,982.75,2023-04-01,2023-06-30,paid,456,39.4,0.0,0
T001280,C2290,IKEA,Office,3513.17,3,1171.06,2023-01-22,2023-04-22,paid,414,44.77,0.0,0
T001281,C2640,Target,Beauty,3408.56,4,852.14,2023-10-17,2024-02-14,paid,695,14.1,0.0,0
T001282,C8490,Amazon,Books,2055.55,6,342.59,2023-04-20,2023-10-17,ongoing,821,3.54,0.0,0
T001283,C2218,Amazon,Grocery,101.59,3,33.86,2023-02-18,2023-05-19,paid,513,32.99,0.0,0
T001284,C6016,BestBuy,Books,2925.06,6,487.51,2023-05-09,2023-11-05,defaulted,832,1.16,0.0,1
T001285,C7881,Apple Store,Office,1284.18,3,428.06,2023-03-14,2023-06-12,ongoing,314,54.25,0.0,0
T001286,C1954,Amazon,Fashion,2265.01,3,755.0,2023-12-06,2024-03-05,ongoing,718,13.07,0.0,0
T001287,C8291,eBay,Health,4788.97,3,1596.32,2023-02-22,2023-05-23,paid,667,19.55,0.0,0
T001288,C1974,AliExpress,Beauty,2010.2,12,167.52,2023-12-22,2024-12-16,defaulted,512,32.42,0.0,1
T001289,C5133,Apple Store,Books,4203.01,3,1401.0,2023-06-17,2023-09-15,ongoing,304,55.76,0.0,0
T001290,C6370,Walmart,Home,962.99,3,321.0,2023-02-14,2023-05-15,ongoing,530,30.26,0.0,0
T001291,C4972,Apple Store,Automotive,3370.49,4,842.62,2023-04-15,2023-08-13,ongoing,500,33.78,0.0,0
T001292,C6295,Amazon,Automotive,4885.61,12,407.13,2023-05-30,2024-05-24,ongoing,701,15.52,0.0,0
T001293,C9228,Nike,Grocery,531.92,3,177.31,2023-05-26,2023-08-24,late,448,41.62,26.07,0
T001294,C4020,eBay,Home,66.39,4,16.6,2023-07-23,2023-11-20,paid,791,4.91,0.0,0
T001295,C9987,eBay,Books,2182.07,3,727.36,2023-12-28,2024-03-27,paid,525,31.81,0.0,0
T001296,C5036,Target,Books,485.81,4,121.45,2023-10-26,2024-02-23,ongoing,468,38.35,0.0,0
T001297,C6068,Adidas,Office,3748.21,6,624.7,2023-06-16,2023-12-13,paid,451,38.75,0.0,0
T001298,C6233,Walmart,Books,4574.88,6,762.48,2023-07-20,2024-01-16,ongoing,523,33.94,0.0,0
T001299,C1317,Target,Home,2184.25,4,546.06,2023-05-14,2023-09-11,ongoing,803,5.79,0.0,0
T001300,C3396,IKEA,Automotive,1312.09,4,328.02,2023-07-30,2023-11-27,ongoing,849,0.0,0.0,0
T001301,C3162,AliExpress,Office,2186.16,3,728.72,2023-02-17,2023-05-18,ongoing,343,50.56,0.0,0
T001302,C3745,BestBuy,Electronics,3624.15,4,906.04,2023-05-06,2023-09-03,ongoing,803,5.8,0.0,0
T001303,C2591,eBay,Home,70.04,3,23.35,2023-08-27,2023-11-25,ongoing,540,30.35,0.0,0
T001304,C7183,Walmart,Fashion,2957.53,6,492.92,2023-01-07,2023-07-06,ongoing,650,20.53,0.0,0
T001305,C4930,Adidas,Books,3076.13,18,170.9,2023-09-29,2025-03-22,ongoing,322,51.0,0.0,0
T001306,C2312,Walmart,Automotive,3197.5,18,177.64,2023-02-06,2024-07-30,paid,342,51.23,0.0,0
T001307,C5311,BestBuy,Health,1229.06,12,102.42,2023-07-30,2024-07-24,ongoing,765,7.11,0.0,0
T001308,C8314,BestBuy,Books,3577.41,6,596.24,2023-06-14,2023-12-11,late,339,52.42,27.23,0
T001309,C3383,Target,Fashion,479.67,6,79.95,2023-05-05,2023-11-01,ongoing,602,24.22,0.0,0
T001310,C4239,Apple Store,Automotive,1016.37,3,338.79,2023-12-03,2024-03-02,paid,474,36.73,0.0,0
T001311,C3139,IKEA,Grocery,4390.41,6,731.74,2023-07-11,2024-01-07,late,831,3.26,23.52,0
T001312,C2704,IKEA,Books,3700.15,4,925.04,2023-08-06,2023-12-04,late,760,7.2,9.85,0
T001313,C7924,Amazon,Office,93.38,4,23.34,2023-08-02,2023-11-30,late,492,35.39,22.7,0
T001314,C1362,IKEA,Beauty,1260.67,6,210.11,2023-03-03,2023-08-30,ongoing,543,30.18,0.0,0
T001315,C3604,Walmart,Home,1091.67,3,363.89,2023-11-24,2024-02-22,ongoing,579,26.24,0.0,0
T001316,C5286,IKEA,Fashion,1372.26,4,343.06,2023-06-10,2023-10-08,ongoing,335,53.15,0.0,0
T001317,C4738,Adidas,Books,1256.61,12,104.72,2023-03-07,2024-03-01,ongoing,839,2.1,0.0,0
T001318,C3469,IKEA,Electronics,336.07,3,112.02,2023-10-13,2024-01-11,ongoing,453,37.96,0.0,0
T001319,C5795,eBay,Health,2308.23,4,577.06,2023-08-27,2023-12-25,late,322,53.66,36.08,0
T001320,C7150,Amazon,Automotive,3670.35,12,305.86,2023-01-20,2024-01-15,paid,390,46.11,0.0,0
T001321,C1556,Walmart,Fashion,3043.49,6,507.25,2023-07-07,2024-01-03,paid,689,17.7,0.0,0
T001322,C3808,BestBuy,Home,3372.54,4,843.14,2023-03-23,2023-07-21,late,658,18.45,32.77,0
T001323,C6150,Target,Books,428.72,3,142.91,2023-12-29,2024-03-28,paid,849,0.4,0.0,0
T001324,C8561,AliExpress,Electronics,4758.67,4,1189.67,2023-07-21,2023-11-18,paid,527,32.3,0.0,0
T001325,C3719,Target,Automotive,4196.5,12,349.71,2023-05-12,2024-05-06,paid,501,34.86,0.0,0
T001326,C7506,Apple Store,Home,4030.32,6,671.72,2023-02-06,2023-08-05,ongoing,649,19.92,0.0,0
T001327,C4741,AliExpress,Automotive,4119.34,4,1029.84,2023-05-12,2023-09-09,ongoing,337,50.12,0.0,0
T001328,C4998,Adidas,Home,4665.23,3,1555.08,2023-03-18,2023-06-16,defaulted,799,6.12,0.0,1
T001329,C3403,Nike,Books,2732.66,3,910.89,2023-03-30,2023-06-28,late,342,50.61,40.28,0
T001330,C9780,Amazon,Beauty,1021.4,18,56.74,2023-09-10,2025-03-03,late,816,5.23,40.14,0
T001331,C1294,BestBuy,Sports,3093.5,4,773.38,2023-12-10,2024-04-08,ongoing,367,47.34,0.0,0
T001332,C6343,Target,Office,3720.84,6,620.14,2023-07-13,2024-01-09,late,422,43.53,49.55,0
T001333,C2136,IKEA,Beauty,3696.14,3,1232.05,2023-06-25,2023-09-23,ongoing,635,23.26,0.0,0
T001334,C3064,Amazon,Sports,2619.21,6,436.54,2023-02-02,2023-08-01,ongoing,452,40.45,0.0,0
T001335,C8009,IKEA,Books,365.58,12,30.46,2023-02-27,2024-02-22,ongoing,461,40.39,0.0,0
T001336,C5543,Amazon,Books,1871.29,6,311.88,2023-07-20,2024-01-16,ongoing,513,35.01,0.0,0
T001337,C2007,Amazon,Books,4605.81,3,1535.27,2023-01-28,2023-04-28,ongoing,675,16.94,0.0,0
T001338,C6445,Apple Store,Sports,2932.63,6,488.77,2023-02-04,2023-08-03,ongoing,742,11.2,0.0,0
T001339,C6352,eBay,Electronics,2703.2,6,450.53,2023-05-05,2023-11-01,ongoing,722,11.43,0.0,0
T001340,C2435,Adidas,Fashion,1362.55,4,340.64,2023-11-17,2024-03-16,ongoing,837,1.44,0.0,0
T001341,C1571,IKEA,Sports,1858.03,12,154.84,2023-02-11,2024-02-06,paid,529,31.02,0.0,0
T001342,C3382,IKEA,Health,4479.35,6,746.56,2023-03-26,2023-09-22,paid,358,50.17,0.0,0
T001343,C6084,IKEA,Fashion,3340.65,12,278.39,2023-07-07,2024-07-01,ongoing,395,45.61,0.0,0
T001344,C1277,Apple Store,Health,3942.25,6,657.04,2023-04-21,2023-10-18,ongoing,561,28.54,0.0,0
T001345,C8059,Target,Home,2285.37,3,761.79,2023-09-28,2023-12-27,paid,653,18.78,0.0,0
T001346,C2887,Walmart,Office,3160.48,4,790.12,2023-11-21,2024-03-20,ongoing,611,25.89,0.0,0
T001347,C2265,IKEA,Office,1260.71,3,420.24,2023-04-15,2023-07-14,ongoing,435,39.79,0.0,0
T001348,C8491,Target,Office,3534.67,12,294.56,2023-11-16,2024-11-10,paid,772,5.97,0.0,0
T001349,C2040,eBay,Grocery,2152.32,6,358.72,2023-02-10,2023-08-09,defaulted,729,10.97,0.0,1
T001350,C9073,IKEA,Sports,2226.66,6,371.11,2023-08-03,2024-01-30,ongoing,836,3.28,0.0,0
T001351,C3752,Adidas,Electronics,3255.38,4,813.84,2023-03-12,2023-07-10,ongoing,445,42.42,0.0,0
T001352,C9213,BestBuy,Home,4683.0,3,1561.0,2023-02-25,2023-05-26,ongoing,823,3.32,0.0,0
T001353,C5569,Nike,Books,343.43,6,57.24,2023-08-24,2024-02-20,paid,386,47.92,0.0,0
T001354,C7353,IKEA,Sports,4128.1,4,1032.03,2023-10-08,2024-02-05,ongoing,408,43.06,0.0,0
T001355,C3353,Walmart,Health,1479.61,3,493.2,2023-04-15,2023-07-14,ongoing,722,14.69,0.0,0
T001356,C8437,BestBuy,Health,2233.5,6,372.25,2023-06-11,2023-12-08,ongoing,644,19.17,0.0,0
T001357,C5799,Adidas,Fashion,134.02,3,44.67,2023-07-10,2023-10-08,defaulted,565,26.9,0.0,1
T001358,C1686,Apple Store,Books,1522.7,4,380.68,2023-01-09,2023-05-09,paid,793,4.15,0.0,0
T001359,C9476,Nike,Grocery,2525.59,4,631.4,2023-03-01,2023-06-29,paid,632,22.09,0.0,0
T001360,C5811,Apple Store,Health,304.48,3,101.49,2023-11-01,2024-01-30,late,712,14.92,39.95,0
T001361,C9954,Walmart,Office,2468.2,18,137.12,2023-08-13,2025-02-03,ongoing,490,35.47,0.0,0
T001362,C6346,Nike,Fashion,4637.38,3,1545.79,2023-11-03,2024-02-01,late,441,42.81,34.62,0
T001363,C6043,Walmart,Beauty,549.33,3,183.11,2023-07-07,2023-10-05,paid,372,47.54,0.0,0
T001364,C3428,Apple Store,Automotive,3828.09,3,1276.03,2023-03-11,2023-06-09,ongoing,466,37.0,0.0,0
T001365,C6126,Adidas,Fashion,2063.11,6,343.85,2023-10-20,2024-04-17,late,467,38.16,5.84,0
T001366,C9220,Nike,Fashion,3284.49,4,821.12,2023-10-14,2024-02-11,late,558,29.92,22.62,0
T001367,C8813,AliExpress,Health,1319.68,6,219.95,2023-06-18,2023-12-15,late,738,12.53,8.37,0
T001368,C4356,Target,Sports,818.47,3,272.82,2023-03-03,2023-06-01,ongoing,410,43.84,0.0,0
T001369,C9707,Adidas,Books,823.3,3,274.43,2023-12-15,2024-03-14,defaulted,830,2.37,0.0,1
T001370,C8266,Nike,Beauty,375.7,4,93.92,2023-01-14,2023-05-14,defaulted,589,25.17,0.0,1
T001371,C7540,Walmart,Office,948.59,12,79.05,2023-06-13,2024-06-07,ongoing,809,4.68,0.0,0
T001372,C1038,Walmart,Sports,3329.49,12,277.46,2023-09-02,2024-08-27,ongoing,474,39.54,0.0,0
T001373,C4342,eBay,Home,4411.41,3,1470.47,2023-12-01,2024-02-29,ongoing,601,23.1,0.0,0
T001374,C3844,Adidas,Health,4075.28,4,1018.82,2023-01-08,2023-05-08,defaulted,484,38.15,0.0,1
T001375,C2098,Walmart,Books,3433.54,12,286.13,2023-06-03,2024-05-28,paid,638,21.45,0.0,0
T001376,C8027,Amazon,Electronics,574.4,4,143.6,2023-02-05,2023-06-05,ongoing,809,3.11,0.0,0
T001377,C2823,Target,Office,1463.71,12,121.98,2023-02-17,2024-02-12,ongoing,609,25.92,0.0,0
T001378,C4155,Apple Store,Sports,1566.29,3,522.1,2023-03-26,2023-06-24,ongoing,806,4.33,0.0,0
T001379,C4093,BestBuy,Office,1268.54,12,105.71,2023-01-28,2024-01-23,paid,645,19.83,0.0,0
T001380,C6658,eBay,Books,2587.15,6,431.19,2023-07-15,2024-01-11,ongoing,380,45.73,0.0,0
T001381,C4778,Walmart,Home,2689.38,12,224.12,2023-07-27,2024-07-21,defaulted,673,16.68,0.0,1
T001382,C3896,Amazon,Home,1800.51,6,300.08,2023-07-23,2024-01-19,paid,455,40.83,0.0,0
T001383,C1988,eBay,Office,1785.1,4,446.28,2023-11-03,2024-03-02,paid,731,12.36,0.0,0
T001384,C5116,Amazon,Home,4147.06,12,345.59,2023-04-14,2024-04-08,ongoing,799,6.75,0.0,0
T001385,C7446,eBay,Sports,3951.73,3,1317.24,2023-08-18,2023-11-16,ongoing,446,39.33,0.0,0
T001386,C5179,Walmart,Office,1556.28,4,389.07,2023-04-11,2023-08-09,ongoing,780,5.48,0.0,0
T001387,C2682,Amazon,Sports,4571.1,6,761.85,2023-01-29,2023-07-28,ongoing,734,9.62,0.0,0
T001388,C6626,Nike,Home,4765.25,6,794.21,2023-05-07,2023-11-03,ongoing,818,3.23,0.0,0
T001389,C8424,Adidas,Grocery,1650.54,12,137.54,2023-12-04,2024-11-28,defaulted,368,50.19,0.0,1
T001390,C1933,BestBuy,Automotive,1788.26,3,596.09,2023-01-10,2023-04-10,ongoing,485,37.28,0.0,0
T001391,C4598,Apple Store,Electronics,2540.53,6,423.42,2023-04-16,2023-10-13,ongoing,503,33.93,0.0,0
T001392,C2980,BestBuy,Health,4707.08,6,784.51,2023-06-16,2023-12-13,ongoing,312,55.31,0.0,0
T001393,C4056,Apple Store,Books,4384.69,3,1461.56,2023-09-14,2023-12-13,ongoing,573,28.83,0.0,0
T001394,C9984,AliExpress,Electronics,535.28,4,133.82,2023-10-22,2024-02-19,defaulted,597,23.36,0.0,1
T001395,C1791,Target,Sports,1978.84,3,659.61,2023-10-04,2024-01-02,ongoing,350,51.27,0.0,0
T001396,C6390,AliExpress,Automotive,2778.02,4,694.5,2023-03-06,2023-07-04,ongoing,799,4.3,0.0,0
T001397,C7635,IKEA,Automotive,2528.08,18,140.45,2023-09-28,2025-03-21,paid,668,16.8,0.0,0
T001398,C3255,Walmart,Grocery,989.47,6,164.91,2023-07-07,2024-01-03,ongoing,656,18.31,0.0,0
T001399,C4610,Nike,Beauty,4297.61,6,716.27,2023-11-13,2024-05-11,ongoing,302,54.67,0.0,0
T001400,C2607,Adidas,Beauty,3392.78,18,188.49,2023-05-18,2024-11-08,ongoing,553,29.4,0.0,0
T001401,C6179,Nike,Sports,4193.59,4,1048.4,2023-12-09,2024-04-07,ongoing,774,6.76,0.0,0
T001402,C7573,BestBuy,Automotive,4297.35,12,358.11,2023-04-15,2024-04-09,ongoing,805,3.19,0.0,0
T001403,C1984,Apple Store,Grocery,3748.07,4,937.02,2023-02-03,2023-06-03,ongoing,555,30.55,0.0,0
T001404,C6776,AliExpress,Health,2210.07,12,184.17,2023-04-20,2024-04-14,late,449,42.06,9.72,0
T001405,C4676,Nike,Health,3062.47,3,1020.82,2023-02-02,2023-05-03,ongoing,787,7.41,0.0,0
T001406,C4380,AliExpress,Electronics,822.82,12,68.57,2023-12-20,2024-12-14,paid,578,26.38,0.0,0
T001407,C9711,Target,Office,3376.39,3,1125.46,2023-08-19,2023-11-17,paid,358,48.18,0.0,0
T001408,C9782,Target,Books,916.78,4,229.2,2023-11-13,2024-03-12,ongoing,745,9.37,0.0,0
T001409,C2050,Apple Store,Grocery,3477.4,6,579.57,2023-09-23,2024-03-21,ongoing,412,42.35,0.0,0
T001410,C4633,IKEA,Office,1167.25,4,291.81,2023-07-01,2023-10-29,ongoing,788,6.41,0.0,0
T001411,C7342,Nike,Home,609.82,6,101.64,2023-12-06,2024-06-03,paid,706,14.82,0.0,0
T001412,C1959,Adidas,Health,847.29,4,211.82,2023-03-06,2023-07-04,paid,666,19.22,0.0,0
T001413,C7059,AliExpress,Sports,34.91,6,5.82,2023-11-29,2024-05-27,paid,359,49.82,0.0,0
T001414,C9884,AliExpress,Grocery,3600.73,3,1200.24,2023-01-01,2023-04-01,ongoing,628,21.37,0.0,0
T001415,C6655,Target,Automotive,3668.7,3,1222.9,2023-05-13,2023-08-11,late,768,7.52,13.66,0
T001416,C5473,Walmart,Fashion,2586.79,3,862.26,2023-03-21,2023-06-19,ongoing,362,49.53,0.0,0
T001417,C3946,Apple Store,Fashion,827.78,4,206.94,2023-09-28,2024-01-26,ongoing,483,36.1,0.0,0
T001418,C8725,AliExpress,Health,440.68,3,146.89,2023-08-29,2023-11-27,ongoing,610,22.85,0.0,0
T001419,C1526,Target,Grocery,120.17,4,30.04,2023-01-28,2023-05-28,ongoing,837,0.8,0.0,0
T001420,C4224,Target,Office,849.6,4,212.4,2023-08-11,2023-12-09,ongoing,476,36.49,0.0,0
T001421,C2875,Amazon,Office,4457.01,3,1485.67,2023-01-23,2023-04-23,paid,728,10.55,0.0,0
T001422,C2763,AliExpress,Grocery,1226.65,6,204.44,2023-04-19,2023-10-16,late,372,49.12,25.16,0
T001423,C9712,Amazon,Books,1787.5,12,148.96,2023-04-17,2024-04-11,late,466,39.81,48.8,0
T001424,C6797,Adidas,Health,549.09,3,183.03,2023-05-25,2023-08-23,ongoing,524,31.48,0.0,0
T001425,C8099,Adidas,Home,1131.25,6,188.54,2023-12-20,2024-06-17,paid,308,52.46,0.0,0
T001426,C6109,Target,Electronics,2608.14,6,434.69,2023-05-19,2023-11-15,ongoing,535,32.46,0.0,0
T001427,C7644,Walmart,Grocery,3048.57,4,762.14,2023-10-11,2024-02-08,ongoing,327,51.15,0.0,0
T001428,C1116,Walmart,Books,1245.63,6,207.6,2023-10-25,2024-04-22,ongoing,326,51.97,0.0,0
T001429,C3433,Amazon,Fashion,312.22,4,78.06,2023-04-09,2023-08-07,ongoing,849,0.0,0.0,0
T001430,C6463,Target,Office,1970.39,4,492.6,2023-11-13,2024-03-12,ongoing,495,34.41,0.0,0
T001431,C1583,Amazon,Sports,1190.16,3,396.72,2023-05-03,2023-08-01,ongoing,502,35.97,0.0,0
T001432,C9586,Apple Store,Health,1117.28,6,186.21,2023-11-16,2024-05-14,paid,384,47.82,0.0,0
T001433,C4788,Amazon,Office,4800.32,6,800.05,2023-10-14,2024-04-11,late,329,50.93,37.06,0
T001434,C5167,IKEA,Home,3091.09,3,1030.36,2023-03-22,2023-06-20,ongoing,765,7.84,0.0,0
T001435,C9465,AliExpress,Books,2795.47,4,698.87,2023-01-10,2023-05-10,defaulted,398,43.74,0.0,1
T001436,C2389,Adidas,Fashion,2093.48,18,116.3,2023-01-08,2024-07-01,paid,489,34.4,0.0,0
T001437,C9357,eBay,Home,2159.0,4,539.75,2023-07-24,2023-11-21,ongoing,311,55.87,0.0,0
T001438,C7154,Target,Electronics,2716.0,4,679.0,2023-11-11,2024-03-10,paid,329,52.72,0.0,0
T001439,C6420,Walmart,Beauty,3489.74,12,290.81,2023-07-16,2024-07-10,ongoing,337,51.47,0.0,0
T001440,C9920,Nike,Sports,3518.18,6,586.36,2023-07-17,2024-01-13,late,593,26.76,17.63,0
T001441,C3043,AliExpress,Electronics,879.18,6,146.53,2023-01-30,2023-07-29,paid,659,20.46,0.0,0
T001442,C5197,eBay,Health,2513.06,6,418.84,2023-01-20,2023-07-19,defaulted,479,38.33,0.0,1
T001443,C4496,IKEA,Office,2074.49,12,172.87,2023-02-17,2024-02-12,paid,411,41.97,0.0,0
T001444,C1778,Nike,Automotive,4355.87,4,1088.97,2023-05-10,2023-09-07,late,743,9.45,10.35,0
T001445,C1213,Walmart,Automotive,3166.31,4,791.58,2023-10-20,2024-02-17,paid,320,53.62,0.0,0
T001446,C4762,IKEA,Fashion,2674.21,4,668.55,2023-05-12,2023-09-09,ongoing,444,40.1,0.0,0
T001447,C7731,Walmart,Grocery,599.09,18,33.28,2023-12-22,2025-06-14,ongoing,798,7.13,0.0,0
T001448,C4117,Walmart,Office,3038.05,6,506.34,2023-02-23,2023-08-22,ongoing,445,41.16,0.0,0
T001449,C6791,Target,Automotive,608.09,3,202.7,2023-10-08,2024-01-06,ongoing,740,12.83,0.0,0
T001450,C9783,Nike,Books,1702.6,12,141.88,2023-09-22,2024-09-16,ongoing,720,11.81,0.0,0
T001451,C3720,Apple Store,Beauty,735.64,4,183.91,2023-08-03,2023-12-01,late,615,24.96,17.69,0
T001452,C9905,Amazon,Fashion,3468.07,3,1156.02,2023-10-17,2024-01-15,ongoing,465,37.79,0.0,0
T001453,C7047,Amazon,Sports,1051.1,4,262.77,2023-02-12,2023-06-12,defaulted,502,36.76,0.0,1
T001454,C9032,AliExpress,Electronics,1974.5,4,493.62,2023-03-15,2023-07-13,late,795,4.13,21.19,0
T001455,C1001,Walmart,Electronics,4480.98,12,373.42,2023-12-16,2024-12-10,paid,767,8.37,0.0,0
T001456,C7368,AliExpress,Automotive,1041.47,3,347.16,2023-10-05,2024-01-03,late,684,17.77,32.03,0
T001457,C2949,Nike,Fashion,2551.33,12,212.61,2023-11-22,2024-11-16,ongoing,613,23.43,0.0,0
T001458,C7732,Walmart,Automotive,2110.88,6,351.81,2023-08-30,2024-02-26,late,554,29.47,40.85,0
T001459,C8833,Walmart,Electronics,115.17,3,38.39,2023-05-10,2023-08-08,ongoing,322,54.75,0.0,0
T001460,C1917,eBay,Health,3968.97,18,220.5,2023-12-16,2025-06-08,ongoing,638,20.9,0.0,0
T001461,C4174,Adidas,Home,368.5,4,92.12,2023-07-13,2023-11-10,ongoing,792,6.22,0.0,0
T001462,C8014,Amazon,Office,2384.42,3,794.81,2023-02-01,2023-05-02,ongoing,810,2.22,0.0,0
T001463,C1089,Nike,Fashion,2814.37,4,703.59,2023-04-16,2023-08-14,paid,665,19.87,0.0,0
T001464,C2709,IKEA,Books,3151.42,12,262.62,2023-07-23,2024-07-17,ongoing,671,18.49,0.0,0
T001465,C4041,IKEA,Automotive,3450.94,4,862.74,2023-01-01,2023-05-01,ongoing,518,32.82,0.0,0
T001466,C1105,Apple Store,Automotive,1285.03,3,428.34,2023-09-02,2023-12-01,late,774,5.66,48.76,0
T001467,C9619,BestBuy,Grocery,74.64,3,24.88,2023-03-13,2023-06-11,paid,722,13.17,0.0,0
T001468,C2895,Nike,Beauty,3624.13,3,1208.04,2023-11-02,2024-01-31,ongoing,655,17.55,0.0,0
T001469,C7090,BestBuy,Sports,2689.89,6,448.32,2023-01-15,2023-07-14,paid,759,7.1,0.0,0
T001470,C9508,eBay,Automotive,4184.69,4,1046.17,2023-02-22,2023-06-22,paid,802,5.26,0.0,0
T001471,C7082,IKEA,Books,4111.41,3,1370.47,2023-01-08,2023-04-08,defaulted,326,51.16,0.0,1
T001472,C1634,Nike,Sports,4220.55,3,1406.85,2023-11-26,2024-02-24,ongoing,522,31.57,0.0,0
T001473,C2925,Walmart,Beauty,2438.35,4,609.59,2023-02-15,2023-06-15,ongoing,447,40.91,0.0,0
T001474,C3056,Adidas,Grocery,1684.8,12,140.4,2023-11-21,2024-11-15,ongoing,723,10.91,0.0,0
T001475,C7917,Target,Automotive,3963.0,4,990.75,2023-04-24,2023-08-22,ongoing,650,19.25,0.0,0
T001476,C4144,Adidas,Sports,2270.19,18,126.12,2023-05-27,2024-11-17,late,485,35.1,20.81,0
T001477,C1552,Apple Store,Sports,937.62,4,234.4,2023-06-15,2023-10-13,ongoing,714,13.92,0.0,0
